name,_id,run_start_time,run_end_time,status,status_message,add_diesel_generator_one_distribution_center.batt_storage_capacity,add_diesel_generator_one_distribution_center.generator,add_diesel_generator_one_distribution_center.pv_power,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,batt_discharge_power,batt_initial_charge,batt_max_soc,batt_min_soc,epw_file,meter_name,reporting_frequency,template
DOE Autogenerated 43,0917b86e-35c3-4cba-a6d0-b04f512a1cde,2022-07-15T21:31:46.352Z,2022-07-15T21:34:05.181Z,completed,completed normal,15.0,80kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 11,0d225094-ebe7-4d0d-99eb-52b27aae6ea3,2022-07-15T21:30:01.737Z,2022-07-15T21:32:26.001Z,completed,completed normal,50.0,42kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 522,1e81ad70-2904-4962-8ae0-3b6ae46c8059,2022-07-15T21:57:03.510Z,2022-07-15T21:59:26.581Z,completed,completed normal,30.0,42kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1415,7fd5f07c-6d0d-4245-9768-25e79e3f83d8,2022-07-15T22:51:15.587Z,2022-07-15T22:53:55.289Z,completed,completed normal,30.0,80kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 64,2440f06f-fefa-4996-ac27-891baf317012,2022-07-15T21:32:24.804Z,2022-07-15T21:34:47.912Z,completed,completed normal,20.0,42kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 19,be6b95ee-d0ef-4660-868d-31527b3f75a6,2022-07-15T21:30:03.279Z,2022-07-15T21:32:21.256Z,completed,completed normal,400.0,42kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 809,93c54e1d-5929-4922-b74e-3ab1b0fefb51,2022-07-15T22:13:59.521Z,2022-07-15T22:16:32.014Z,completed,completed normal,50.0,42kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1177,2e88332f-fc8d-461c-b597-f4dd020015fb,2022-07-15T22:36:50.552Z,2022-07-15T22:39:15.478Z,completed,completed normal,350.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 175,f324875b-1d6b-423a-8db2-f17f8f37c9c0,2022-07-15T21:38:48.489Z,2022-07-15T21:41:11.809Z,completed,completed normal,12.5,42kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2090,3bbad34a-d842-4712-bdd6-40cbf2e48c0c,2022-07-15T23:32:13.367Z,2022-07-15T23:34:47.268Z,completed,completed normal,400.0,55kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 771,f729d2b7-4213-43cf-8c42-c0bb1dedfd36,2022-07-15T22:11:32.043Z,2022-07-15T22:14:07.828Z,completed,completed normal,50.0,55kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1134,47f955c0-5ab5-4046-881c-0ee61efaddd5,2022-07-15T22:34:12.129Z,2022-07-15T22:36:50.158Z,completed,completed normal,100.0,80kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2299,2d862e5d-06c3-4e33-8fc5-326b6280532c,2022-07-15T23:45:23.666Z,2022-07-15T23:48:07.367Z,completed,completed normal,400.0,42kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 446,35b395a5-43dc-41f0-83dc-9fb91ba3f90a,2022-07-15T21:52:49.217Z,2022-07-15T21:55:10.002Z,completed,completed normal,30.0,80kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1248,259eca01-8a2e-4f08-9795-ba45a53c9cd2,2022-07-15T22:41:01.671Z,2022-07-15T22:43:35.320Z,completed,completed normal,100.0,80kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 676,6e15b29e-eb86-468c-9f89-b0ce16bed332,2022-07-15T22:05:59.383Z,2022-07-15T22:08:29.950Z,completed,completed normal,50.0,80kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 948,7c294909-b305-4fa4-960f-c4190a536fa0,2022-07-15T22:22:27.083Z,2022-07-15T22:25:11.689Z,completed,completed normal,300.0,55kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1028,d026715f-e893-452a-8887-79a274394f95,2022-07-15T22:27:16.513Z,2022-07-15T22:29:58.666Z,completed,completed normal,5.0,42kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2349,11ac0bfa-ca10-4ed3-bed7-3d39378b9a09,2022-07-15T23:48:40.670Z,2022-07-15T23:51:18.290Z,completed,completed normal,70.0,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1936,9b58342f-7240-4ecd-bf2b-ed6372f9aba8,2022-07-15T23:22:48.843Z,2022-07-15T23:25:28.173Z,completed,completed normal,300.0,80kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1928,4e1da4a4-77aa-48e0-8414-01e02b391153,2022-07-15T23:22:19.468Z,2022-07-15T23:24:53.150Z,completed,completed normal,30.0,80kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 911,fa92a7f2-68b5-4544-bb41-9d4b8bb60c9f,2022-07-15T22:20:03.094Z,2022-07-15T22:22:40.208Z,completed,completed normal,350.0,80kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 403,0b409378-fcc5-48e8-9128-cca87a141276,2022-07-15T21:50:35.419Z,2022-07-15T21:52:48.736Z,completed,completed normal,12.5,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1991,b9866caa-1b21-417d-a2e0-78e9c111630c,2022-07-15T23:26:11.253Z,2022-07-15T23:28:41.239Z,completed,completed normal,200.0,80kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2298,ea77e95e-ce46-42cb-930e-9df25bea0c61,2022-07-15T23:45:18.883Z,2022-07-15T23:48:03.218Z,completed,completed normal,350.0,42kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 680,37b3134c-ea33-4954-b597-7083d3fc58df,2022-07-15T22:06:09.176Z,2022-07-15T22:08:50.536Z,completed,completed normal,200.0,80kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1022,e1ef1dbe-eb28-4ba7-8b00-cfa7da8011e1,2022-07-15T22:27:05.695Z,2022-07-15T22:29:27.403Z,completed,completed normal,200.0,80kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1764,13a69b66-d90a-4fa6-aa26-cdbed34853c9,2022-07-15T23:12:19.403Z,2022-07-15T23:14:40.350Z,completed,completed normal,250.0,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2033,58ec6e9f-909a-45b6-8977-192ae7e14f57,2022-07-15T23:28:50.210Z,2022-07-15T23:31:27.272Z,completed,completed normal,400.0,55kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1565,6f87963d-d689-42d1-a419-eafbdb3ce5ef,2022-07-15T23:00:21.726Z,2022-07-15T23:02:52.105Z,completed,completed normal,20.0,55kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2056,df0d2bb9-c75b-4b43-a393-fd25464ad383,2022-07-15T23:30:21.833Z,2022-07-15T23:33:03.263Z,completed,completed normal,12.5,42kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2322,701b8a0d-c356-4a9e-bb96-a4a41e4e7deb,2022-07-15T23:46:52.779Z,2022-07-15T23:49:31.801Z,completed,completed normal,12.5,80kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1689,570e098c-1bc5-4f62-a118-4108d971cc3a,2022-07-15T23:07:54.857Z,2022-07-15T23:10:21.187Z,completed,completed normal,300.0,55kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2363,15598629-ba4d-40cd-a942-e045535977d5,2022-07-15T23:49:27.711Z,2022-07-15T23:52:02.601Z,completed,completed normal,20.0,55kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1939,585d3de5-a419-4f8f-bda0-207b354c35b6,2022-07-15T23:22:58.111Z,2022-07-15T23:25:39.817Z,completed,completed normal,0.0,42kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2476,38857396-9000-49f4-991f-e48f28636afb,2022-07-15T23:56:36.765Z,2022-07-15T23:59:12.776Z,completed,completed normal,17.5,55kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 80,3d1838bf-f700-4dcf-bde2-6f08c881c94f,2022-07-15T21:32:30.935Z,2022-07-15T21:34:50.579Z,completed,completed normal,12.5,55kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1751,144750a2-c348-43df-ab5d-5d0634efb31f,2022-07-15T23:11:34.618Z,2022-07-15T23:14:05.835Z,completed,completed normal,10.0,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 671,dc5a02fb-64b6-4a37-8ff2-930df024d1de,2022-07-15T22:05:09.729Z,2022-07-15T22:07:50.743Z,completed,completed normal,17.5,80kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 197,fe61ca58-e7c8-40b3-a19c-f61240832607,2022-07-15T21:39:23.767Z,2022-07-15T21:41:44.415Z,completed,completed normal,20.0,55kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1083,75472d5c-88c3-4be1-8400-886fd6bd2f26,2022-07-15T22:30:42.957Z,2022-07-15T22:33:18.871Z,completed,completed normal,400.0,80kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1457,78b967e5-d55c-4f1d-8150-6e9323c8e978,2022-07-15T22:53:55.682Z,2022-07-15T22:56:28.011Z,completed,completed normal,100.0,55kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1249,07fcd63b-868b-4be9-b868-35e4a6869b19,2022-07-15T22:41:15.104Z,2022-07-15T22:43:54.412Z,completed,completed normal,150.0,80kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 76,30df8df5-5642-49fd-b50f-be30941d5a06,2022-07-15T21:32:29.381Z,2022-07-15T21:34:48.789Z,completed,completed normal,400.0,42kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1203,6e0b1325-8463-40cc-836a-c6f3cb61233f,2022-07-15T22:38:08.128Z,2022-07-15T22:40:48.143Z,completed,completed normal,17.5,42kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1893,d6687034-f6cf-49a0-b948-9091a87f5cfa,2022-07-15T23:20:07.480Z,2022-07-15T23:22:46.119Z,completed,completed normal,70.0,42kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1824,17ba1e30-36ca-46f8-b03a-3a99ed69a9ad,2022-07-15T23:15:50.650Z,2022-07-15T23:18:21.065Z,completed,completed normal,400.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1724,9128a066-8d8c-4908-81e8-a26a2189046e,2022-07-15T23:09:50.679Z,2022-07-15T23:12:18.305Z,completed,completed normal,150.0,42kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1629,75f293d3-9bec-4b84-aad7-90ad747e7a69,2022-07-15T23:04:10.416Z,2022-07-15T23:06:34.089Z,completed,completed normal,150.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1418,91829d21-b9e9-4d54-81cd-05a46aa89521,2022-07-15T22:51:33.330Z,2022-07-15T22:54:07.106Z,completed,completed normal,70.0,80kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 456,fc488730-705a-42cd-b4d6-1cf37e67eadb,2022-07-15T21:53:15.909Z,2022-07-15T21:55:36.517Z,completed,completed normal,400.0,80kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 107,fb5ec358-de0e-4cb2-8810-1c68f65dfb18,2022-07-15T21:34:43.216Z,2022-07-15T21:37:06.456Z,completed,completed normal,70.0,80kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1048,af4f9b5c-8b56-4804-a6c1-5682ca09adad,2022-07-15T22:28:49.535Z,2022-07-15T22:31:28.869Z,completed,completed normal,10.0,55kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 924,74adc7e6-f5f3-4277-8cd2-9c60cb22ff1b,2022-07-15T22:21:07.420Z,2022-07-15T22:23:40.683Z,completed,completed normal,70.0,42kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1658,e4102f6d-af56-4e6c-9544-54b991906682,2022-07-15T23:05:54.161Z,2022-07-15T23:08:21.651Z,completed,completed normal,15.0,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1118,ecdaeb5a-39b4-426d-9872-587436553390,2022-07-15T22:32:51.656Z,2022-07-15T22:35:30.490Z,completed,completed normal,250.0,55kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 735,f0a16f03-929c-40e5-a379-ac101ea6f7a1,2022-07-15T22:09:17.409Z,2022-07-15T22:11:51.185Z,completed,completed normal,100.0,80kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 980,e6fb3b1c-aa91-4056-99c6-17d631b22866,2022-07-15T22:24:30.072Z,2022-07-15T22:27:12.080Z,completed,completed normal,50.0,42kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 647,363280aa-382f-4ea6-9721-4eb8ce38d061,2022-07-15T22:03:51.711Z,2022-07-15T22:06:25.650Z,completed,completed normal,0.0,55kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1784,e175b693-c521-4a90-8386-36f56c871f11,2022-07-15T23:13:31.050Z,2022-07-15T23:15:56.847Z,completed,completed normal,300.0,42kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2310,a6cabfc4-1faa-4096-9880-89ab6b1ea573,2022-07-15T23:46:17.707Z,2022-07-15T23:49:00.091Z,completed,completed normal,50.0,55kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2341,fa43a9cd-c421-46ff-9db8-dcb6dec189ed,2022-07-15T23:48:03.716Z,2022-07-15T23:50:46.940Z,completed,completed normal,12.5,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 898,3f38f6a0-5070-48ba-afc6-6c30ff3b09d1,2022-07-15T22:19:26.566Z,2022-07-15T22:22:00.765Z,completed,completed normal,15.0,80kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1140,d8d70f5c-bba2-405b-a879-b53cc0a728c1,2022-07-15T22:34:36.803Z,2022-07-15T22:37:16.207Z,completed,completed normal,400.0,80kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 508,55796214-0056-4ca6-b061-ee5a003c5448,2022-07-15T21:56:44.036Z,2022-07-15T21:59:01.654Z,completed,completed normal,150.0,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1543,721867b8-918d-43c3-9e40-73a414a13297,2022-07-15T22:59:01.880Z,2022-07-15T23:01:27.518Z,completed,completed normal,12.5,42kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1348,46de4e91-6f61-40dd-8652-46f51842f470,2022-07-15T22:47:20.615Z,2022-07-15T22:49:57.533Z,completed,completed normal,350.0,55kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 167,b05ef343-2ff1-4c5a-b640-5f61e9120c1c,2022-07-15T21:37:18.557Z,2022-07-15T21:39:27.762Z,completed,completed normal,200.0,80kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1888,3d0d1fcf-9e37-409a-b43d-8f340fb34cc4,2022-07-15T23:19:53.609Z,2022-07-15T23:22:35.754Z,completed,completed normal,20.0,42kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1071,e19d2958-68b3-46e0-b022-324288fe1490,2022-07-15T22:30:06.175Z,2022-07-15T22:32:45.635Z,completed,completed normal,20.0,80kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1217,e59abafa-11ab-4c4c-9209-f5a63cce53a0,2022-07-15T22:39:15.876Z,2022-07-15T22:41:58.422Z,completed,completed normal,0.0,55kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 237,4dbf3db8-c2e9-4e4b-968a-be6e56c7a2de,2022-07-15T21:41:32.457Z,2022-07-15T21:43:40.836Z,completed,completed normal,30.0,42kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1107,9d2b04f3-0aa3-413a-a17b-7d36cb730ea5,2022-07-15T22:32:14.760Z,2022-07-15T22:34:55.308Z,completed,completed normal,15.0,55kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1145,97df01ae-d627-4b99-8814-de117f0e4df3,2022-07-15T22:34:47.075Z,2022-07-15T22:37:22.735Z,completed,completed normal,15.0,42kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1723,bfa09a20-c571-4cf1-8af7-0edeed39b2e7,2022-07-15T23:09:48.687Z,2022-07-15T23:12:21.278Z,completed,completed normal,100.0,42kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 210,fcefffe0-512c-4de3-9aae-f09769e13676,2022-07-15T21:39:43.645Z,2022-07-15T21:42:05.115Z,completed,completed normal,0.0,80kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 660,520f0ce1-071c-424d-8b71-e4cef375be72,2022-07-15T22:04:25.854Z,2022-07-15T22:06:52.874Z,completed,completed normal,150.0,55kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1597,c76197dc-facf-4119-95a3-8e45bb063c53,2022-07-15T23:02:28.751Z,2022-07-15T23:04:38.801Z,completed,completed normal,0.0,42kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 971,f60ccfcf-f0c6-4203-9d9c-6201e8ab56d7,2022-07-15T22:24:07.268Z,2022-07-15T22:26:50.978Z,completed,completed normal,5.0,42kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2486,b2f1eb6f-14eb-451c-91eb-4c9c61830a1a,2022-07-15T23:57:08.984Z,2022-07-15T23:59:32.101Z,completed,completed normal,250.0,55kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 843,57e1683a-51f4-401c-a913-0a11ae84468a,2022-07-15T22:16:10.076Z,2022-07-15T22:18:52.043Z,completed,completed normal,20.0,80kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 378,e4e7a862-2a95-46bc-8949-8cfca16357c4,2022-07-15T21:48:51.610Z,2022-07-15T21:51:10.465Z,completed,completed normal,300.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 387,f9c56860-7d88-4dff-9033-dfc7a7dfa082,2022-07-15T21:50:02.121Z,2022-07-15T21:52:09.412Z,completed,completed normal,20.0,80kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 213,37dc72ab-f1ca-40a6-b564-c1b49606db90,2022-07-15T21:40:52.150Z,2022-07-15T21:43:11.901Z,completed,completed normal,12.5,80kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 196,8bc4bdc2-8470-4abf-a3bb-0a08bcd01144,2022-07-15T21:39:22.590Z,2022-07-15T21:41:47.452Z,completed,completed normal,17.5,55kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1549,1d36e415-e533-42cf-b6ed-2b7f2bd7fb6e,2022-07-15T22:59:26.325Z,2022-07-15T23:02:05.126Z,completed,completed normal,35.0,42kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1259,e7c24ff5-fc74-4e8c-9d38-9050c46bf038,2022-07-15T22:41:51.255Z,2022-07-15T22:44:30.459Z,completed,completed normal,15.0,42kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 690,a6164dde-8cb7-4d8e-9dc6-ee3ae30754da,2022-07-15T22:06:30.296Z,2022-07-15T22:09:08.868Z,completed,completed normal,17.5,42kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 235,9515c033-875a-4e5f-86fe-04aa905a1e90,2022-07-15T21:41:30.309Z,2022-07-15T21:43:47.913Z,completed,completed normal,20.0,42kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 30,9d8735ee-53c4-426d-8474-b22132dae62a,2022-07-15T21:30:04.405Z,2022-07-15T21:32:23.873Z,completed,completed normal,50.0,55kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2092,5eada92b-a360-4105-be56-aa1c9b851a09,2022-07-15T23:32:28.094Z,2022-07-15T23:35:13.489Z,completed,completed normal,5.0,80kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2202,9547151b-6a28-4f49-9468-1e86422d3438,2022-07-15T23:39:35.425Z,2022-07-15T23:42:24.935Z,completed,completed normal,300.0,55kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1809,ce7e2acf-3264-491e-a0db-c6bc744004be,2022-07-15T23:15:06.528Z,2022-07-15T23:17:30.141Z,completed,completed normal,12.5,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 806,f0d8e4aa-bd75-4bf3-a6a6-e6323a7fedc8,2022-07-15T22:13:50.136Z,2022-07-15T22:16:35.520Z,completed,completed normal,25.0,42kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1468,66fbe7b6-4ba7-4204-8b37-891055819c31,2022-07-15T22:54:24.300Z,2022-07-15T22:57:04.416Z,completed,completed normal,15.0,80kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2352,dd7d0c15-798d-4d28-8236-8a4d0cc839fe,2022-07-15T23:48:49.969Z,2022-07-15T23:51:25.703Z,completed,completed normal,200.0,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2493,a385af54-bf99-4d18-adfc-2adbaa3955c6,2022-07-15T23:57:40.197Z,2022-07-15T23:59:53.880Z,completed,completed normal,12.5,80kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1906,f5c939d6-f8f8-4a4b-b7c5-5ba90acf6c06,2022-07-15T23:20:51.236Z,2022-07-15T23:23:27.775Z,completed,completed normal,17.5,55kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1093,61683e86-fbe0-4a92-892f-efd4c50c1c69,2022-07-15T22:31:45.113Z,2022-07-15T22:34:23.550Z,completed,completed normal,35.0,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1362,09ecedae-cbdb-4a48-8401-740cac1cd7e2,2022-07-15T22:47:54.218Z,2022-07-15T22:50:23.681Z,completed,completed normal,100.0,80kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1684,239e04be-d097-4f0b-b88e-2b0a34ae383f,2022-07-15T23:07:34.591Z,2022-07-15T23:10:09.968Z,completed,completed normal,70.0,55kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1326,8960a4d9-c6ef-4da3-b33d-5310e4895459,2022-07-15T22:45:37.176Z,2022-07-15T22:48:07.649Z,completed,completed normal,200.0,42kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1795,5c28f93d-ea44-48b5-9ec5-6162043af020,2022-07-15T23:14:08.012Z,2022-07-15T23:16:36.327Z,completed,completed normal,30.0,55kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 598,36d606a0-5236-459c-bc06-effb4edb828a,2022-07-15T22:01:20.810Z,2022-07-15T22:03:32.126Z,completed,completed normal,30.0,55kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1471,fe3046ac-7f53-4a30-8517-5d251febb4ef,2022-07-15T22:54:44.029Z,2022-07-15T22:57:18.063Z,completed,completed normal,25.0,80kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 881,24c7cda2-0f05-4862-b6ce-c898ee499d04,2022-07-15T22:18:23.870Z,2022-07-15T22:21:07.015Z,completed,completed normal,20.0,55kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 965,f7e52465-3810-4dbb-a958-34e4c09f7449,2022-07-15T22:23:41.092Z,2022-07-15T22:26:08.607Z,completed,completed normal,200.0,80kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
